kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,Woodiness,growth_form,leaf_type,leaf_area,Nmass,LMA,plant_height,diaspore_mass,SSD_observed,LDMC,SSD_imputed,SSD_combined
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,cognata,Digitaria cognata,Digitaria cognata,Digitaria_cognata,1,NO,Digitaria cognata,Digitaria cognata,non-woody,herbaceous graminoid,broadleaved,NA,12.94,52.63157892,NA,0.55,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lespedeza,Lespedeza,capitata,Lespedeza capitata,Lespedeza capitata,Lespedeza_capitata,1,NO,Lespedeza capitata,Lespedeza capitata,woody,shrub,broadleaved,295.37,21.31478212,72.04352366,0.649699861,2.627,0.29,0.356563781,0.294392136,0.29
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,aspera,Liatris aspera,Liatris aspera,Liatris_aspera,1,NO,Liatris aspera,Liatris aspera,non-woody,herbaceous non-graminoid,broadleaved,263.36,12.00447878,72.81423431,1.2,1.7699,NA,0.211166605,0.206521301,0.206521301
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,ligulistylis,Liatris ligulistylis,Liatris ligulistylis,Liatris_ligulistylis,1,NO,Liatris ligulistylis,NA,NA,NA,broadleaved,NA,NA,NA,NA,1.61,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Liatris,Liatris,pycnostachya,Liatris pycnostachya,Liatris pycnostachya,Liatris_pycnostachya,1,NO,Liatris pycnostachya,Liatris pycnostachya,non-woody,herbaceous non-graminoid,broadleaved,1103.35,NA,111.8689315,1.06,1.9406,NA,0.262229351,0.23327818,0.23327818
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Linaria,Linaria,vulgaris,Linaria vulgaris,Linaria vulgaris,Linaria_vulgaris,1,NO,Linaria vulgaris,Linaria vulgaris,non-woody,herbaceous non-graminoid,broadleaved,157.58,17.09356384,37.24115838,0.496891383,0.1551,NA,0.189422951,0.195127626,0.195127626
Plantae,Tracheophyta,A,Magnoliopsida,Boraginales,Boraginaceae,Boraginaceae,Lithospermum,Lithospermum,canescens,Lithospermum canescens,Lithospermum canescens,Lithospermum_canescens,1,NO,Lithospermum canescens,Lithospermum canescens,non-woody,herbaceous non-graminoid,broadleaved,296.88,15.03855533,72.17986474,0.5,2.81,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Boraginales,Boraginaceae,Boraginaceae,Lithospermum,Lithospermum,caroliniense,Lithospermum caroliniense,Lithospermum carolinense,Lithospermum_carolinense,1,NO,Lithospermum caroliniense,Lithospermum caroliniense,non-woody,herbaceous non-graminoid,broadleaved,205.93,17.33330995,73.11348753,0.447213595,5.65,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Campanulaceae,Campanulaceae,Lobelia,Lobelia,siphilitica,Lobelia siphilitica,Lobelia siphilitica,Lobelia_siphilitica,1,NO,Lobelia siphilitica,Lobelia siphilitica,non-woody,herbaceous non-graminoid,broadleaved,NA,15.31,70.2,1,0.0288,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Lolium,Lolium,multiflorum,Lolium multiflorum,Lolium multiflorum,Lolium_multiflorum,1,NO,Lolium multiflorum,Lolium multiflorum,non-woody,herbaceous graminoid,broadleaved,606,22.19923534,39.96456724,0.408692848,2.6332,0.216770525,NA,NA,0.216770525
Plantae,Tracheophyta,A,Magnoliopsida,Dipsacales,Caprifoliaceae,Caprifoliaceae,Lonicera,Lonicera,dioica,Lonicera dioica,Lonicera dioica,Lonicera_dioica,1,NO,Lonicera dioica,Lonicera dioica,woody,climber,broadleaved,NA,NA,NA,3,5.7962,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Dipsacales,Caprifoliaceae,Caprifoliaceae,Lonicera,Lonicera,tatarica,Lonicera tatarica,Lonicera tatarica,Lonicera_tatarica,1,NO,Lonicera tatarica,Lonicera tatarica,woody,shrub,broadleaved,NA,28,43.72551932,8.987104741,2.9582,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Dipsacales,Caprifoliaceae,Caprifoliaceae,Lonicera,Lonicera,morrowii,Lonicera morrowii,Lonicera morrowii,Lonicera_morrowii,1,NO,Lonicera tatarica var. morrowii,Lonicera morrowii,woody,shrub,broadleaved,NA,NA,NA,NA,2.98,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Ludwigia,Ludwigia,polycarpa,Ludwigia polycarpa,Ludwigia polycarpa,Ludwigia_polycarpa,1,NO,Ludwigia polycarpa,NA,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,NA,0.02,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lupinus,Lupinus,perennis,Lupinus perennis,Lupinus perennis,Lupinus_perennis,1,NO,Lupinus perennis,Lupinus perennis,non-woody,herbaceous non-graminoid,broadleaved,230.63,26.49842858,55.01359783,0.300262169,22.0805,NA,0.140279356,0.144723314,0.144723314
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Caryophyllaceae,Caryophyllaceae,Silene,Silene,latifolia,Silene latifolia,Silene latifolia,Silene_latifolia,1,NO,Silene latifolia,Silene latifolia,non-woody,herbaceous non-graminoid,broadleaved,1646.63,NA,48.02853059,0.686351046,0.8218,NA,0.14,0.16923,0.16923
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Lycopus,Lycopus,americanus,Lycopus americanus,Lycopus americanus,Lycopus_americanus,1,NO,Lycopus americanus,Lycopus americanus,non-woody,herbaceous non-graminoid,broadleaved,353.74,15.75,36.60818101,0.54,0.1268,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Lycopus,Lycopus,uniflorus,Lycopus uniflorus,Lycopus uniflorus,Lycopus_uniflorus,1,NO,Lycopus uniflorus,Lycopus uniflorus,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,0.8,0.2114,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Primulaceae,Primulaceae,Lysimachia,Lysimachia,ciliata,Lysimachia ciliata,Lysimachia ciliata,Lysimachia_ciliata,1,NO,Lysimachia ciliata,Lysimachia ciliata,non-woody,herbaceous non-graminoid,broadleaved,NA,12.5,NA,NA,1.24,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Primulaceae,Primulaceae,Lysimachia,Lysimachia,thyrsiflora,Lysimachia thyrsiflora,Lysimachia thyrsiflora,Lysimachia_thyrsiflora,1,NO,Lysimachia thyrsiflora,Lysimachia thyrsiflora,non-woody,herbaceous non-graminoid,broadleaved,1613.75,NA,26.25360987,0.503608879,NA,NA,0.2,0.20067,0.20067
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Asparagaceae,Asparagaceae,Maianthemum,Maianthemum,canadense,Maianthemum canadense,Maianthemum canadense,Maianthemum_canadense,1,NO,Maianthemum canadense,Maianthemum canadense,non-woody,herbaceous non-graminoid,broadleaved,1246.23,19.35047868,35.23704467,0.095519291,9.1628,NA,0.246684828,0.221746127,0.221746127
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Medicago,Medicago,lupulina,Medicago lupulina,Medicago lupulina,Medicago_lupulina,1,NO,Medicago lupulina,Medicago lupulina,non-woody,herbaceous non-graminoid,broadleaved,247.91,33.14329316,34.57480816,0.238027748,1.4429,0.2198899,NA,NA,0.2198899
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Melilotus,Melilotus,officinalis,Melilotus officinalis,Melilotus officinalis,Melilotus_officinalis,1,NO,Melilotus luteus,Melilotus officinalis,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,0.01,4.22,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Phrymaceae,Phrymaceae,Mimulus,Mimulus,ringens,Mimulus ringens,Mimulus ringens,Mimulus_ringens,1,NO,Mimulus ringens,Mimulus ringens,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,1,0.0184,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Nyctaginaceae,Nyctaginaceae,Mirabilis,Mirabilis,albida,Mirabilis albida,Mirabilis albida,Mirabilis_albida,1,NO,Mirabilis albida,NA,non-woody,herbaceous non-graminoid,NA,NA,37.31,62.67281118,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Nyctaginaceae,Nyctaginaceae,Mirabilis,Oxybaphus,nyctagineus,Oxybaphus nyctagineus,Mirabilis nyctaginea,Mirabilis_nyctaginea,1,NO,Oxybaphus nyctagineus,Mirabilis nyctaginea,non-woody,herbaceous non-graminoid,broadleaved,NA,26.53,61.06750392,NA,5.675,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Monarda,Monarda,punctata,Monarda punctata,Monarda punctata,Monarda_punctata,1,NO,Monarda punctata,Monarda punctata,non-woody,herbaceous non-graminoid,broadleaved,491.08,13.2,53.7976971,0.453911181,0.2678,NA,0.214350661,0.208189746,0.208189746
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Mosla,Mosla,dianthera,Mosla dianthera,Mosla dianthera,Mosla_dianthera,1,NO,Mosla dianthera,Mosla dianthera,non-woody,herbaceous non-graminoid,broadleaved,NA,19.25,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Muhlenbergia,Muhlenbergia,racemosa,Muhlenbergia racemosa,Muhlenbergia racemosa,Muhlenbergia_racemosa,1,NO,Muhlenbergia racemosa,Muhlenbergia racemosa,non-woody,herbaceous graminoid,broadleaved,545.82,31.02890104,28.23116418,0.91,0.28,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Oenothera,Oenothera,biennis,Oenothera biennis,Oenothera biennis,Oenothera_biennis,1,NO,Oenothera biennis,Oenothera biennis,non-woody,herbaceous non-graminoid,broadleaved,3048.9,19.17164775,58.32091689,0.936711488,0.3969,NA,0.199928183,0.200632368,0.200632368
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Oenothera,Oenothera,parviflora,Oenothera parviflora,Oenothera parviflora,Oenothera_parviflora,1,NO,Oenothera parviflora,Oenothera parviflora,non-woody,herbaceous non-graminoid,broadleaved,412.94,NA,55.63549457,0.845968,0.5373,NA,0.16881943,0.184331381,0.184331381
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Panicum,Panicum,capillare,Panicum capillare,Panicum capillare,Panicum_capillare,1,NO,Panicum capillare,Panicum capillare,non-woody,herbaceous graminoid,broadleaved,3781.39,16.70146749,42.18530223,0.414699171,0.2685,NA,0.29420209,0.263941456,0.263941456
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Dichanthelium,Dichanthelium,acuminatum,Dichanthelium acuminatum,Dichanthelium acuminatum,Dichanthelium_acuminatum,1,NO,NA,Dichanthelium acuminatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Panicum,Panicum,miliaceum,Panicum miliaceum,Panicum miliaceum,Panicum_miliaceum,1,NO,Panicum miliaceum,Panicum miliaceum,non-woody,herbaceous graminoid,broadleaved,NA,NA,NA,0.695231496,4.6365,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Dichanthelium,Dichanthelium,oligosanthes,Dichanthelium oligosanthes,Dichanthelium oligosanthes,Dichanthelium_oligosanthes,1,NO,NA,Dichanthelium oligosanthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Panicum,Panicum,virgatum,Panicum virgatum,Panicum virgatum,Panicum_virgatum,1,NO,Panicum virgatum,Panicum virgatum,non-woody,herbaceous graminoid,broadleaved,880.64,12.42400252,71.48259417,0.58760891,1.0456,0.489895282,NA,NA,0.489895282
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Urticaceae,Urticaceae,Parietaria,Parietaria,pensylvanica,Parietaria pensylvanica,Parietaria pensylvanica,Parietaria_pensylvanica,1,NO,Parietaria pensylvanica,Parietaria pensylvanica,non-woody,herbaceous non-graminoid,broadleaved,NA,13.36,32,0.430886938,0.2839,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Vitales,Vitaceae,Vitaceae,Parthenocissus,Parthenocissus,quinquefolia,Parthenocissus quinquefolia,Parthenocissus inserta,Parthenocissus_inserta,1,NO,Parthenocissus inserta,Parthenocissus inserta,woody,climber,broadleaved,13660.11,20.68816087,50.58598004,8.070660211,23.4504,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Paspalum,Paspalum,setaceum,Paspalum setaceum,Paspalum setaceum,Paspalum_setaceum,1,NO,Paspalum ciliatifolium,Paspalum setaceum,non-woody,herbaceous graminoid,broadleaved,NA,NA,NA,NA,0.98,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Orobanchaceae,Orobanchaceae,Pedicularis,Pedicularis,canadensis,Pedicularis canadensis,Pedicularis canadensis,Pedicularis_canadensis,1,NO,Pedicularis canadensis,Pedicularis canadensis,non-woody,herbaceous non-graminoid/shrub,broadleaved,NA,32.6,NA,0.39,0.8601,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Penstemon,Penstemon,digitalis,Penstemon digitalis,Penstemon digitalis,Penstemon_digitalis,1,NO,Penstemon digitalis,NA,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,1.21,1.13,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Dalea,Dalea,purpurea,Dalea purpurea,Dalea purpurea,Dalea_purpurea,1,NO,Dalea purpurea,Dalea purpurea,non-woody,herbaceous non-graminoid/shrub,broadleaved,18.69,24.3,83.85907353,0.535978022,1.8154,0.575032288,NA,NA,0.575032288
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Phalaris,Phalaris,arundinacea,Phalaris arundinacea,Phalaris arundinacea,Phalaris_arundinacea,1,NO,Phalaris arundinacea,Phalaris arundinacea,non-woody,herbaceous graminoid,broadleaved,2344.28,22.15447907,45.91214949,1.342179414,0.669,0.129132532,NA,NA,0.129132532
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Polemoniaceae,Polemoniaceae,Phlox,Phlox,paniculata,Phlox paniculata,Phlox paniculata,Phlox_paniculata,1,NO,Phlox decussata,Phlox decussata,NA,NA,broadleaved,NA,NA,NA,NA,11.4,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Polemoniaceae,Polemoniaceae,Phlox,Phlox,pilosa,Phlox pilosa,Phlox pilosa,Phlox_pilosa,1,NO,Phlox pilosa,NA,non-woody,herbaceous non-graminoid,broadleaved,99.6,17.10307631,40.63200866,0.6,2.53,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Urticaceae,Urticaceae,Pilea,Pilea,pumila,Pilea pumila,Pilea pumila,Pilea_pumila,1,NO,Pilea pumila,Pilea pumila,non-woody,herbaceous non-graminoid,broadleaved,NA,26.78,25.3,0.5,0.4894,NA,NA,NA,NA
Plantae,Tracheophyta,G,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinus,Pinus,banksiana,Pinus banksiana,Pinus banksiana,Pinus_banksiana,1,NO,Pinus banksiana,Pinus banksiana,woody,tree,needleleaved,100,12.32887646,243.902439,22.64289987,3.4345,0.46,NA,NA,0.46
Plantae,Tracheophyta,G,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinus,Pinus,resinosa,Pinus resinosa,Pinus resinosa,Pinus_resinosa,1,NO,Pinus resinosa,Pinus resinosa,woody,tree,needleleaved,215.64,11.8117951,250.0570533,19.02789321,8.2253,0.416561503,NA,NA,0.416561503
Plantae,Tracheophyta,G,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinus,Pinus,strobus,Pinus strobus,Pinus strobus,Pinus_strobus,1,NO,Pinus strobus,Pinus strobus,woody,tree,needleleaved,96.83,13.36950615,156.4901796,32.68060689,16.0472,0.382822765,NA,NA,0.382822765
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Plantago,Plantago,major,Plantago major,Plantago major,Plantago_major,1,NO,Plantago major,Plantago major,non-woody,herbaceous non-graminoid,broadleaved,4852.23,18.80325799,53.22780929,0.166581764,0.2197,NA,0.1596663,0.179535141,0.179535141
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Poa,Poa,compressa,Poa compressa,Poa compressa,Poa_compressa,1,NO,Poa compressa,Poa compressa,non-woody,herbaceous graminoid,broadleaved,203.62,13.67,52.95581109,0.305123631,0.2097,NA,0.309399474,0.277436733,0.277436733
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Poa,Poa,palustris,Poa palustris,Poa palustris,Poa_palustris,1,NO,Poa palustris,Poa palustris,non-woody,herbaceous graminoid,broadleaved,297.17,NA,42.90544324,0.663242293,0.1682,NA,0.279552806,0.250932892,0.250932892
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Poa,Poa,pratensis,Poa pratensis,Poa pratensis,Poa_pratensis,1,NO,Poa pratensis,Poa pratensis,non-woody,herbaceous graminoid,broadleaved,441.04,17.38246583,47.78219052,0.366927341,0.255,0.209736833,NA,NA,0.209736833
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Polygalaceae,Polygalaceae,Polygala,Polygala,polygama,Polygala polygama,Polygala polygama,Polygala_polygama,1,NO,Polygala polygama,Polygala polygama,non-woody,herbaceous non-graminoid,broadleaved,36,18.3,55.55555556,0.194935887,1.64,NA,0.22,0.21115,0.21115
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Asparagaceae,Asparagaceae,Polygonatum,Polygonatum,biflorum,Polygonatum biflorum,Polygonatum biflorum,Polygonatum_biflorum,1,NO,Polygonatum biflorum,Polygonatum commutatum,non-woody,herbaceous non-graminoid,broadleaved,NA,17.88211397,NA,2,21.2698,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Polygonella,Polygonella,articulata,Polygonella articulata,Polygonella articulata,Polygonella_articulata,1,NO,Polygonella articulata,Polygonella articulata,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,0.3,0.69,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Fabaceae,Parogonum,Acacia,subtessarogona,Acacia subtessarogona,Parogonum ciliinode,Parogonum_ciliinode,1,NO,Acacia subtessarogona,NA,woody,tree,broadleaved,NA,NA,NA,NA,NA,1.09,NA,NA,1.09
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Fallopia,Fallopia,convolvulus,Fallopia convolvulus,Fallopia convolvulus,Fallopia_convolvulus,1,NO,Fallopia convolvulus,Fallopia convolvulus,non-woody,climber,broadleaved,619.98,17.39549942,30.89808055,0.659549499,3.9717,NA,0.17925619,0.189800243,0.189800243
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,lapathifolia,Persicaria lapathifolia,Persicaria lapathifolia,Persicaria_lapathifolia,1,NO,Persicaria lapathifolia,Polygonum lapathifolium,non-woody,herbaceous non-graminoid,broadleaved,3782.96,35.01686265,45.69740523,0.595095986,1.6418,NA,0.213753034,0.20787659,0.20787659
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,pensylvanica,Persicaria pensylvanica,Persicaria pensylvanica,Persicaria_pensylvanica,1,NO,Persicaria pensylvanica,Polygonum pensylvanicum,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,NA,6.13,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,sagittata,Persicaria sagittata,Persicaria sagittata,Persicaria_sagittata,1,NO,Persicaria sagittata,Persicaria sagittata,non-woody,climber,broadleaved,840.4,20.66411344,18.17283649,0.833496409,2.5633,NA,0.188737082,0.19476823100000001,0.19476823100000001
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Fallopia,Fallopia,scandens,Fallopia scandens,Fallopia scandens,Fallopia_scandens,1,NO,Fallopia scandens,NA,non-woody,climber,broadleaved,155.63,16.13,32.41395488,0.30362424,0.1,NA,0.15796189,0.178642031,0.178642031
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Polygonum,Polygonum,tenue,Polygonum tenue,Polygonum tenue,Polygonum_tenue,1,NO,Polygonum tenue,Polygonum tenue,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,0.4,1.81,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,balsamifera,Populus balsamifera,Populus balsamifera,Populus_balsamifera,1,NO,Populus balsamifera,Populus balsamifera,woody,tree,broadleaved,2774,17.56593597,72.75577005,18.33734857,1.0156,0.38340579,NA,NA,0.38340579
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,deltoides,Populus deltoides,Populus deltoides,Populus_deltoides,1,NO,Populus canadensis,Populus deltoides,woody,tree,broadleaved,6185.67,18.10737459,92.43789966,25.5049938,NA,0.379868398,NA,NA,0.379868398
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,grandidentata,Populus grandidentata,Populus grandidentata,Populus_grandidentata,1,NO,Populus grandidentata,Populus grandidentata,woody,tree,broadleaved,4813.78,23.75772843,52.38105803,16.20948739,0.1369,0.429689699,NA,NA,0.429689699
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,argentea,Potentilla argentea,Potentilla argentea,Potentilla_argentea,1,NO,Potentilla argentea,Potentilla argentea,non-woody,herbaceous non-graminoid,broadleaved,275.33,NA,63.62215735,0.253983874,0.0838,NA,0.319577108,0.263328405,0.263328405
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Drymocallis,Drymocallis,arguta,Drymocallis arguta,Drymocallis arguta,Drymocallis_arguta,1,NO,NA,Drymocallis arguta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,norvegica,Potentilla norvegica,Potentilla norvegica,Potentilla_norvegica,1,NO,Potentilla monspeliensis,Potentilla norvegica,non-woody,herbaceous non-graminoid,broadleaved,NA,NA,NA,NA,0.13,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Comarum,Comarum,palustre,Comarum palustre,Comarum palustre,Comarum_palustre,1,NO,Comarum palustre,Comarum palustre,non-woody,herbaceous non-graminoid,broadleaved,2197.21,13.36,55.30288288,0.371233216,0.4222,NA,0.25,0.22687,0.22687
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,recta,Potentilla recta,Potentilla recta,Potentilla_recta,1,NO,Potentilla recta,Potentilla recta,non-woody,herbaceous non-graminoid,broadleaved,910.05,NA,57.80938906,0.406906174,0.2258,NA,0.302576402,0.254420035,0.254420035
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,simplex,Potentilla simplex,Potentilla simplex,Potentilla_simplex,1,NO,Potentilla simplex,NA,non-woody,herbaceous non-graminoid,broadleaved,625.55,NA,37.89059361,0.219390982,NA,NA,0.244659475,0.224071565,0.224071565
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Nabalus,Nabalus,albus,Nabalus albus,Nabalus albus,Nabalus_albus,1,NO,Nabalus albus,NA,non-woody,herbaceous non-graminoid,broadleaved,NA,16.39878044,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Nabalus,Nabalus,racemosus,Nabalus racemosus,Nabalus racemosus,Nabalus_racemosus,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Prunella,Prunella,vulgaris,Prunella vulgaris,Prunella vulgaris,Prunella_vulgaris,1,NO,Prunella vulgaris,Prunella vulgaris,non-woody,herbaceous non-graminoid,broadleaved,472.55,19.1721384,34.86427008,0.144699364,0.73,0.166888,NA,NA,0.166888
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,americana,Prunus americana,Prunus americana,Prunus_americana,1,NO,Prunus americana,Prunus americana,woody,shrub/tree,broadleaved,NA,NA,NA,4.1812467,664.2774,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,pensylvanica,Prunus pensylvanica,Prunus pensylvanica,Prunus_pensylvanica,1,NO,Prunus pensylvanica,Prunus pensylvanica,woody,shrub/tree,broadleaved,2047.7,23.47781293,60.79145317,11.10910705,39.0131,0.36,NA,NA,0.36
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,pumila,Prunus pumila,Prunus pumila,Prunus_pumila,1,NO,Prunus besseyi,Prunus pumila,woody,tree,broadleaved,NA,NA,NA,NA,189.5382,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,serotina,Prunus serotina,Prunus serotina,Prunus_serotina,1,NO,Prunus serotina,Prunus serotina,woody,tree,broadleaved,2115.27,25.29629083,58.10870117,13.31316445,98.5236,0.604731345,NA,NA,0.604731345
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,virginiana,Prunus virginiana,Prunus virginiana,Prunus_virginiana,1,NO,Prunus virginiana,Prunus virginiana,woody,shrub/tree,broadleaved,975.08,18.85670178,39.59015991,5.99539284,65.8145,NA,NA,NA,NA
