kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,seed_mass,whole_plant_height,root_dry_mass,leaf_area_per_leaf_dry_mass,leaf_area,leaf_life_span,leaf_dry_mass_per_leaf_fresh_mass,leaf_dry_mass,leaf_fresh_mass,leaf_nitrogen_content_per_leaf_area,leaf_nitrogen_content_per_leaf_dry_mass,leaf_phosphorus_content_per_leaf_area,leaf_phosphorus_content_per_leaf_dry_mass
Plantae,Tracheophyta,A,Magnoliopsida,Boraginales,Boraginaceae,Boraginaceae,Lithospermum,Lithospermum,canescens,Lithospermum canescens,Lithospermum canescens,Lithospermum_canescens,1,NO,Lithospermum canescens,Lithospermum canescens,2.817,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Boraginales,Boraginaceae,Boraginaceae,Lithospermum,Lithospermum,caroliniense,Lithospermum caroliniense,Lithospermum carolinense,Lithospermum_carolinense,1,NO,Lithospermum caroliniense,Lithospermum caroliniense,5.657,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Campanulaceae,Campanulaceae,Lobelia,Lobelia,siphilitica,Lobelia siphilitica,Lobelia siphilitica,Lobelia_siphilitica,1,NO,Lobelia siphilitica,Lobelia siphilitica,0.029249999999999998,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Lolium,Lolium,multiflorum,Lolium multiflorum,Lolium multiflorum,Lolium_multiflorum,1,NO,Lolium multiflorum,Lolium multiflorum,2.6686923076923077,0.39375,0.17728,34.96383575808241,11227.639333333333,NA,265,0.11010622142857143,0.73588,NA,35.121586666666666,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Dipsacales,Caprifoliaceae,Caprifoliaceae,Lonicera,Lonicera,dioica,Lonicera dioica,Lonicera dioica,Lonicera_dioica,1,NO,Lonicera dioica,Lonicera dioica,6.214,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Dipsacales,Caprifoliaceae,Caprifoliaceae,Lonicera,Lonicera,tatarica,Lonicera tatarica,Lonicera tatarica,Lonicera_tatarica,1,NO,Lonicera tatarica,Lonicera tatarica,3.0196565,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Dipsacales,Caprifoliaceae,Caprifoliaceae,Lonicera,Lonicera,morrowii,Lonicera morrowii,Lonicera morrowii,Lonicera_morrowii,1,NO,Lonicera tatarica var. morrowii,Lonicera morrowii,2.9827733333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Ludwigia,Ludwigia,polycarpa,Ludwigia polycarpa,Ludwigia polycarpa,Ludwigia_polycarpa,1,NO,Ludwigia polycarpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lupinus,Lupinus,perennis,Lupinus perennis,Lupinus perennis,Lupinus_perennis,1,NO,Lupinus perennis,Lupinus perennis,22.495428571428572,0.6,NA,17.49443014,NA,NA,NA,NA,NA,0.002047415,36.08445523333334,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Caryophyllaceae,Caryophyllaceae,Silene,Silene,latifolia,Silene latifolia,Silene latifolia,Silene_latifolia,1,NO,Silene latifolia,Silene latifolia,0.6038888888888888,0.45975,NA,21.21789358,25295.219615384616,NA,159.0997519,0.078064887,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Lycopus,Lycopus,americanus,Lycopus americanus,Lycopus americanus,Lycopus_americanus,1,NO,Lycopus americanus,Lycopus americanus,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Lycopus,Lycopus,uniflorus,Lycopus uniflorus,Lycopus uniflorus,Lycopus_uniflorus,1,NO,Lycopus uniflorus,Lycopus uniflorus,0.19974999999999998,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Primulaceae,Primulaceae,Lysimachia,Lysimachia,ciliata,Lysimachia ciliata,Lysimachia ciliata,Lysimachia_ciliata,1,NO,Lysimachia ciliata,Lysimachia ciliata,1.248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Primulaceae,Primulaceae,Lysimachia,Lysimachia,thyrsiflora,Lysimachia thyrsiflora,Lysimachia thyrsiflora,Lysimachia_thyrsiflora,1,NO,Lysimachia thyrsiflora,Lysimachia thyrsiflora,NA,0.43124999999999997,NA,36.53376675,1115.81327,NA,198.62,0.036575454333333333,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Asparagaceae,Asparagaceae,Maianthemum,Maianthemum,canadense,Maianthemum canadense,Maianthemum canadense,Maianthemum_canadense,1,NO,Maianthemum canadense,Maianthemum canadense,9.18,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Medicago,Medicago,lupulina,Medicago lupulina,Medicago lupulina,Medicago_lupulina,1,NO,Medicago lupulina,Medicago lupulina,1.5137142857142858,0.0968755,NA,24.73322564140625,80075.64494971551,NA,131.35166666666666,0.016699193,NA,0.001,29.2,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Melilotus,Melilotus,officinalis,Melilotus officinalis,Melilotus officinalis,Melilotus_officinalis,1,NO,Melilotus luteus,Melilotus officinalis,2.270867924528302,0.7961538461538462,NA,19.25397245157895,499.532,NA,210.10445833333333,0.035953161272727276,NA,NA,39.6875,NA,1.56
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Phrymaceae,Phrymaceae,Mimulus,Mimulus,ringens,Mimulus ringens,Mimulus ringens,Mimulus_ringens,1,NO,Mimulus ringens,Mimulus ringens,0.018666666666666668,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Nyctaginaceae,Nyctaginaceae,Mirabilis,Mirabilis,albida,Mirabilis albida,Mirabilis albida,Mirabilis_albida,1,NO,Mirabilis albida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Nyctaginaceae,Nyctaginaceae,Mirabilis,Oxybaphus,nyctagineus,Oxybaphus nyctagineus,Mirabilis nyctaginea,Mirabilis_nyctaginea,1,NO,Oxybaphus nyctagineus,Mirabilis nyctaginea,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Monarda,Monarda,punctata,Monarda punctata,Monarda punctata,Monarda_punctata,1,NO,Monarda punctata,Monarda punctata,0.29525,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Mosla,Mosla,dianthera,Mosla dianthera,Mosla dianthera,Mosla_dianthera,1,NO,Mosla dianthera,Mosla dianthera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.25,NA,2.6
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Muhlenbergia,Muhlenbergia,racemosa,Muhlenbergia racemosa,Muhlenbergia racemosa,Muhlenbergia_racemosa,1,NO,Muhlenbergia racemosa,Muhlenbergia racemosa,NA,NA,0.022635,NA,1048.5916666666667,NA,NA,0.031748333,0.14238833333333334,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Oenothera,Oenothera,biennis,Oenothera biennis,Oenothera biennis,Oenothera_biennis,1,NO,Oenothera biennis,Oenothera biennis,0.36147215789473686,0.8027777777777778,NA,15.701,18538.4832,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Oenothera,Oenothera,parviflora,Oenothera parviflora,Oenothera parviflora,Oenothera_parviflora,1,NO,Oenothera parviflora,Oenothera parviflora,0.52,0.9142857142857143,NA,17.84,437.25,NA,182.38899999999998,0.027622666666666667,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Panicum,Panicum,capillare,Panicum capillare,Panicum capillare,Panicum_capillare,1,NO,Panicum capillare,Panicum capillare,0.248,0.8,NA,26.819142857142857,NA,NA,NA,NA,NA,0.00119,17.8,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Dichanthelium,Dichanthelium,acuminatum,Dichanthelium acuminatum,Dichanthelium acuminatum,Dichanthelium_acuminatum,1,NO,NA,Dichanthelium acuminatum,0.3618,0.6,0.004601818,NA,598.6127272727273,NA,NA,0.019385454545454546,0.099272727,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Panicum,Panicum,miliaceum,Panicum miliaceum,Panicum miliaceum,Panicum_miliaceum,1,NO,Panicum miliaceum,Panicum miliaceum,4.102333333333333,0.575,0.21848947368421054,NA,8942.891578947369,NA,NA,0.3320947368421053,1.9859631578947368,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Dichanthelium,Dichanthelium,oligosanthes,Dichanthelium oligosanthes,Dichanthelium oligosanthes,Dichanthelium_oligosanthes,1,NO,NA,Dichanthelium oligosanthes,1.117,0.6,0.001015714,NA,83.28428571428572,NA,NA,0.002462857,0.013042857142857142,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Panicum,Panicum,virgatum,Panicum virgatum,Panicum virgatum,Panicum_virgatum,1,NO,Panicum virgatum,Panicum virgatum,1.1991666666666667,0.21022058823529413,0.040736,21.38932172815534,983.255,NA,311.21476165048546,0.033686999999999995,0.17129,0.00165,16.1,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Urticaceae,Urticaceae,Parietaria,Parietaria,pensylvanica,Parietaria pensylvanica,Parietaria pensylvanica,Parietaria_pensylvanica,1,NO,Parietaria pensylvanica,Parietaria pensylvanica,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Vitales,Vitaceae,Vitaceae,Parthenocissus,Parthenocissus,quinquefolia,Parthenocissus quinquefolia,Parthenocissus inserta,Parthenocissus_inserta,1,NO,Parthenocissus inserta,Parthenocissus inserta,24.343627,10,NA,19.662,13662.25,NA,221.543,0.76689,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Paspalum,Paspalum,setaceum,Paspalum setaceum,Paspalum setaceum,Paspalum_setaceum,1,NO,Paspalum ciliatifolium,Paspalum setaceum,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Orobanchaceae,Orobanchaceae,Pedicularis,Pedicularis,canadensis,Pedicularis canadensis,Pedicularis canadensis,Pedicularis_canadensis,1,NO,Pedicularis canadensis,Pedicularis canadensis,1.075,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Penstemon,Penstemon,digitalis,Penstemon digitalis,Penstemon digitalis,Penstemon_digitalis,1,NO,Penstemon digitalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Dalea,Dalea,purpurea,Dalea purpurea,Dalea purpurea,Dalea_purpurea,1,NO,Dalea purpurea,Dalea purpurea,NA,NA,NA,7.5,NA,NA,NA,NA,NA,0.00363,24.3,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Phalaris,Phalaris,arundinacea,Phalaris arundinacea,Phalaris arundinacea,Phalaris_arundinacea,1,NO,Phalaris arundinacea,Phalaris arundinacea,0.694967,1.1332857142857142,0.044977142857142854,23.053797218095237,1435.2133333333334,NA,279.80500912499997,0.047062582888888885,0.0991,NA,31.8,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Polemoniaceae,Polemoniaceae,Phlox,Phlox,paniculata,Phlox paniculata,Phlox paniculata,Phlox_paniculata,1,NO,Phlox decussata,Phlox decussata,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Polemoniaceae,Polemoniaceae,Phlox,Phlox,pilosa,Phlox pilosa,Phlox pilosa,Phlox_pilosa,1,NO,Phlox pilosa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Urticaceae,Urticaceae,Pilea,Pilea,pumila,Pilea pumila,Pilea pumila,Pilea_pumila,1,NO,Pilea pumila,Pilea pumila,2.4435000000000002,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,G,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinus,Pinus,banksiana,Pinus banksiana,Pinus banksiana,Pinus_banksiana,1,NO,Pinus banksiana,Pinus banksiana,3.4352537,13.909553861781959,NA,8.849589516,100,27,NA,NA,NA,0.002146321,10.58,NA,1.2
Plantae,Tracheophyta,G,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinus,Pinus,resinosa,Pinus resinosa,Pinus resinosa,Pinus_resinosa,1,NO,Pinus resinosa,Pinus resinosa,8.386097894736842,15.543236433646827,NA,12.389999171020401,440,36,NA,NA,NA,0.003420588,14.001616666666665,NA,2.86044
Plantae,Tracheophyta,G,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinus,Pinus,strobus,Pinus strobus,Pinus strobus,Pinus_strobus,1,NO,Pinus strobus,Pinus strobus,16.935208857142857,16.218859732928934,NA,11.165356237698466,213.27033333333333,20.666666666666668,NA,NA,NA,0.001891172,15.30314875,NA,1.8726425
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Plantago,Plantago,major,Plantago major,Plantago major,Plantago_major,1,NO,Plantago major,Plantago major,0.19290452631578947,0.2530484074111111,NA,21.786385137592593,8045.099725,NA,127.63016526428572,0.11257757,NA,NA,13.42191,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Poa,Poa,compressa,Poa compressa,Poa compressa,Poa_compressa,1,NO,Poa compressa,Poa compressa,0.234433,0.43124999999999997,0.005324286,19.51132181818182,265.7910818181818,NA,282.3333333333333,0.010432869692307693,0.053642857142857145,NA,50.6,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Poa,Poa,palustris,Poa palustris,Poa palustris,Poa_palustris,1,NO,Poa palustris,Poa palustris,0.1902222222222222,0.8008333333333334,0.015786,31.98041391142857,909.5890909090909,NA,369.404,0.018628,0.116163,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Poa,Poa,pratensis,Poa pratensis,Poa pratensis,Poa_pratensis,1,NO,Poa pratensis,Poa pratensis,0.284569027,0.3455054285714286,NA,27.17865238417323,1010.462675,NA,330.86400657894734,0.021424970285714287,NA,0.001482016,21.86316,NA,1.1018589557142857
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Polygalaceae,Polygalaceae,Polygala,Polygala,polygama,Polygala polygama,Polygala polygama,Polygala_polygama,1,NO,Polygala polygama,Polygala polygama,1.643,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Asparagales,Asparagaceae,Asparagaceae,Polygonatum,Polygonatum,biflorum,Polygonatum biflorum,Polygonatum biflorum,Polygonatum_biflorum,1,NO,Polygonatum biflorum,Polygonatum commutatum,21.0516,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Polygonella,Polygonella,articulata,Polygonella articulata,Polygonella articulata,Polygonella_articulata,1,NO,Polygonella articulata,Polygonella articulata,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Fabaceae,Parogonum,Acacia,subtessarogona,Acacia subtessarogona,Parogonum ciliinode,Parogonum_ciliinode,1,NO,Acacia subtessarogona,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Fallopia,Fallopia,convolvulus,Fallopia convolvulus,Fallopia convolvulus,Fallopia_convolvulus,1,NO,Fallopia convolvulus,Fallopia convolvulus,3.42,0.6958333333333333,NA,23.875,602.6666666666666,NA,200,0.044262787,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,lapathifolia,Persicaria lapathifolia,Persicaria lapathifolia,Persicaria_lapathifolia,1,NO,Persicaria lapathifolia,Polygonum lapathifolium,2.214416642857143,0.685,NA,22.720788517058825,3208.057007,NA,227.25,0.153514592,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,pensylvanica,Persicaria pensylvanica,Persicaria pensylvanica,Persicaria_pensylvanica,1,NO,Persicaria pensylvanica,Polygonum pensylvanicum,3.1416666666666666,NA,NA,16.8,NA,NA,NA,NA,NA,0.00165,27.7,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Persicaria,Persicaria,sagittata,Persicaria sagittata,Persicaria sagittata,Persicaria_sagittata,1,NO,Persicaria sagittata,Persicaria sagittata,NA,NA,NA,35.85460533,224.8675666,NA,NA,0.00637947,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Fallopia,Fallopia,scandens,Fallopia scandens,Fallopia scandens,Fallopia_scandens,1,NO,Fallopia scandens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Polygonaceae,Polygonaceae,Polygonum,Polygonum,tenue,Polygonum tenue,Polygonum tenue,Polygonum_tenue,1,NO,Polygonum tenue,Polygonum tenue,1.819,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,balsamifera,Populus balsamifera,Populus balsamifera,Populus_balsamifera,1,NO,Populus balsamifera,Populus balsamifera,116.51855223880597,15.889788945657223,NA,6.250004507281946,NA,3.6,NA,NA,NA,0.0018,19.25,NA,2.9
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,deltoides,Populus deltoides,Populus deltoides,Populus_deltoides,1,NO,Populus canadensis,Populus deltoides,101.6741996862745,20.468268384489075,NA,8.290374197,8400,5,NA,NA,NA,0.002122727,23.8,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Salicaceae,Salicaceae,Populus,Populus,grandidentata,Populus grandidentata,Populus grandidentata,Populus_grandidentata,1,NO,Populus grandidentata,Populus grandidentata,0.1406792,19.618557247165654,NA,12.844428439142858,3974.5,NA,NA,0.32555555555555554,NA,0.001708619,12.666666666666666,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,argentea,Potentilla argentea,Potentilla argentea,Potentilla_argentea,1,NO,Potentilla argentea,Potentilla argentea,0.094451613,0.2025875945945946,NA,20.417935951481482,1768.4435714285714,NA,311.1011907,0.081605305,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Drymocallis,Drymocallis,arguta,Drymocallis arguta,Drymocallis arguta,Drymocallis_arguta,1,NO,NA,Drymocallis arguta,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,norvegica,Potentilla norvegica,Potentilla norvegica,Potentilla_norvegica,1,NO,Potentilla monspeliensis,Potentilla norvegica,NA,0.3525,NA,25.769,2338.25,NA,247.107,0.133148,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Comarum,Comarum,palustre,Comarum palustre,Comarum palustre,Comarum_palustre,1,NO,Comarum palustre,Comarum palustre,0.3732857142857143,0.4,NA,19.023333333333333,1944.25,NA,261.3,0.12099,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,recta,Potentilla recta,Potentilla recta,Potentilla_recta,1,NO,Potentilla recta,Potentilla recta,0.26,0.4125,NA,15.950833333333334,2602.5,NA,318.4629166666667,0.12963590616666668,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Potentilla,Potentilla,simplex,Potentilla simplex,Potentilla simplex,Potentilla_simplex,1,NO,Potentilla simplex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Nabalus,Nabalus,albus,Nabalus albus,Nabalus albus,Nabalus_albus,1,NO,Nabalus albus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Nabalus,Nabalus,racemosus,Nabalus racemosus,Nabalus racemosus,Nabalus_racemosus,1,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Prunella,Prunella,vulgaris,Prunella vulgaris,Prunella vulgaris,Prunella_vulgaris,1,NO,Prunella vulgaris,Prunella vulgaris,0.9634076764705882,0.1576703076923077,NA,29.05130893511811,673.2065,NA,172.44621665555556,2.0076615425849056,NA,NA,16.74747,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,americana,Prunus americana,Prunus americana,Prunus_americana,1,NO,Prunus americana,Prunus americana,698.89444,5.885073764258555,NA,30.73455,2991.8166666666666,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,pensylvanica,Prunus pensylvanica,Prunus pensylvanica,Prunus_pensylvanica,1,NO,Prunus pensylvanica,Prunus pensylvanica,45.82069444444444,12.753725265739984,NA,16.1475321,2680,NA,NA,0.18166666666666667,NA,NA,25.4,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,pumila,Prunus pumila,Prunus pumila,Prunus_pumila,1,NO,Prunus besseyi,Prunus pumila,142.092164,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,serotina,Prunus serotina,Prunus serotina,Prunus_serotina,1,NO,Prunus serotina,Prunus serotina,103.48133328571429,14.368347099428572,NA,18.830851731129115,2343.6955869565218,5.5,304.10866666666664,0.15451793103448275,NA,0.00181589,19.987411764705882,NA,1.0592475
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Prunus,Prunus,virginiana,Prunus virginiana,Prunus virginiana,Prunus_virginiana,1,NO,Prunus virginiana,Prunus virginiana,72.06513076190477,9.926921142857143,NA,12.25873577,1528.1165,NA,NA,NA,NA,NA,24.78216,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Pycnanthemum,Pycnanthemum,virginianum,Pycnanthemum virginianum,Pycnanthemum virginianum,Pycnanthemum_virginianum,1,NO,Pycnanthemum virginianum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Ericaceae,Ericaceae,Pyrola,Pyrola,rotundifolia,Pyrola rotundifolia,Pyrola rotundifolia,Pyrola_rotundifolia,1,NO,Pyrola rotundifolia,Pyrola rotundifolia,NA,0.13375,NA,16.991885365714285,1026,NA,245.648,0.069018,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Fagaceae,Fagaceae,Quercus,Quercus,alba,Quercus alba,Quercus alba,Quercus_alba,1,NO,Quercus alba,Quercus alba,2888.1825256923075,17.88593830726396,NA,16.169902857392405,8898.263834394904,NA,NA,0.3393548387096774,NA,0.002694526,21.086,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Fagaceae,Fagaceae,Quercus,Quercus,petraea,Quercus petraea,Quercus petraea,Quercus_petraea,1,NO,Quercus petraea,Quercus petraea,2154.187082,36.39090909090909,NA,9.807496343402226,3500.32,NA,281.25,NA,NA,0.0019,26,NA,1.4
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Fagaceae,Fagaceae,Quercus,Quercus,ellipsoidalis,Quercus ellipsoidalis,Quercus ellipsoidalis,Quercus_ellipsoidalis,1,NO,Quercus ellipsoidalis,Quercus ellipsoidalis,1851.3949526666668,15.780853005704257,NA,5.162459629558721,18000,6,NA,NA,NA,0.002205263,23.87875,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fagales,Fagaceae,Fagaceae,Quercus,Quercus,macrocarpa,Quercus macrocarpa,Quercus macrocarpa,Quercus_macrocarpa,1,NO,Quercus macrocarpa,Quercus macrocarpa,5859.888503777778,14.040307748206013,NA,8.150002850627137,19000,6,NA,NA,NA,0.002140468,28.618885,NA,2.43647
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Ratibida,Ratibida,pinnata,Ratibida pinnata,Ratibida pinnata,Ratibida_pinnata,1,NO,Ratibida pinnata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rhamnaceae,Rhamnaceae,Frangula,Frangula,alnus,Frangula alnus,Frangula alnus,Frangula_alnus,1,NO,Frangula alnus,Frangula alnus,17.93420485714286,4.022,NA,19.049850227272728,964.55,NA,256,0.0788,NA,0.002299213,29.2,NA,NA
